Country Code,IMF Country Code,Country,Indicator Type,Series Name,19701,19702,19703,19704,19711,19712,19713,19714,19721,19722,19723,19724,19731,19732,19733,19734,19741,19742,19743,19744,19751,19752,19753,19754,19761,19762,19763,19764,19771,19772,19773,19774,19781,19782,19783,19784,19791,19792,19793,19794,19801,19802,19803,19804,19811,19812,19813,19814,19821,19822,19823,19824,19831,19832,19833,19834,19841,19842,19843,19844,19851,19852,19853,19854,19861,19862,19863,19864,19871,19872,19873,19874,19881,19882,19883,19884,19891,19892,19893,19894,19901,19902,19903,19904,19911,19912,19913,19914,19921,19922,19923,19924,19931,19932,19933,19934,19941,19942,19943,19944,19951,19952,19953,19954,19961,19962,19963,19964,19971,19972,19973,19974,19981,19982,19983,19984,19991,19992,19993,19994,20001,20002,20003,20004,20011,20012,20013,20014,20021,20022,20023,20024,20031,20032,20033,20034,20041,20042,20043,20044,20051,20052,20053,20054,20061,20062,20063,20064,20071,20072,20073,20074,20081,20082,20083,20084,20091,20092,20093,20094,20101,20102,20103,20104,20111,20112,20113,20114,20121,20122,20123,20124,20131,20132,20133,20134,20141,20142,20143,20144,20151,20152,20153,20154,20161,20162,20163,20164,20171,20172,20173,20174,20181,20182,20183,20184,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214
KHM,522,Cambodia,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06,39.67,40.70,43.38,42.22,41.53,43.96,44.62,44.20,44.86,46.96,48.63,46.65,47.88,51.75,53.07,54.06,56.03,59.01,59.77,58.67,59.60,60.02,59.75,58.71,58.24,59.15,60.06,58.14,58.35,59.01,59.23,60.12,60.28,60.86,61.05,61.25,61.30,61.37,61.32,61.58,62.73,65.87,64.68,64.78,67.01,69.23,70.03,70.03,70.92,73.42,73.33,73.31,74.99,79.09,82.37,88.41,99.98,101.79,97.00,92.26,95.14,98.69,98.54,98.68,99.05,100.43,101.84,102.27,105.25,107.18,107.22,107.91,108.33,108.93,109.13,109.54,110.77,112.92,113.84,114.59,116.06,117.41,116.24,115.77,117.22,118.40,118.58,118.63,120.83,121.98,122.86,123.64,124.10,124.98,125.57,126.37,127.48,128.10,128.58,128.82,129.81,130.16,128.96,132.71,133.06,133.80,133.39,135.54,136.82,138.12,138.03
KIR,826,Kiribati,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.17,76.37,77.45,78.72,79.96,80.33,80.31,81.29,84.11,83.30,82.93,83.13,86.01,89.26,100.80,102.96,104.85,104.82,104.57,101.99,100.89,100.14,99.47,99.51,101.67,100.95,102.73,100.64,99.62,100.75,96.39,96.87,97.12,97.76,96.32,96.57,98.12,100.25,98.84,98.71,99.38,99.02,99.84,99.95,100.55,101.55,102.19,101.53,99.58,102.20,102.57,102.91,103.14,102.78,101.83,101.82,101.44,99.77,100.08,100.85,101.93,,,,,,,
KNA,361,St. Kitts and Nevis,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.71,26.60,28.07,30.22,30.91,31.92,33.53,34.97,37.10,38.13,38.84,39.69,40.91,41.69,42.36,43.06,43.69,43.95,43.71,44.26,44.47,44.70,44.97,45.53,45.64,45.62,46.45,46.85,47.08,47.08,47.05,47.05,47.02,47.08,46.88,47.20,47.35,47.30,48.00,47.51,47.29,47.58,47.90,48.83,49.97,50.35,50.97,51.56,51.75,52.13,52.71,53.34,53.22,54.95,55.64,55.86,55.48,55.68,56.33,56.11,56.95,57.14,57.17,57.22,57.87,57.84,57.72,58.82,59.45,59.68,59.51,59.86,60.17,61.06,61.32,64.54,64.98,66.47,68.02,67.95,67.97,68.45,68.74,70.64,70.13,71.02,70.50,70.98,72.20,72.74,72.44,73.18,73.47,73.98,74.36,74.51,75.18,75.66,75.68,75.96,76.55,77.48,77.76,78.03,78.44,79.12,79.29,79.77,81.20,81.69,82.95,86.58,88.10,88.78,89.77,91.26,92.28,92.66,92.86,94.30,96.26,98.18,99.89,98.43,98.95,99.60,99.64,98.78,98.99,99.77,102.46,104.85,106.10,106.16,106.23,106.52,106.37,106.72,107.20,107.42,107.74,108.04,108.32,107.79,108.23,108.28,108.30,106.84,105.66,105.34,104.79,104.42,104.84,105.31,105.15,105.04,105.37,106.08,106.15,104.64,104.47,104.45,104.71,104.46,104.44,104.20,103.78,103.56,102.70,102.73,103.03,103.93,104.35,104.49,104.55
KOR,542,"Korea, Rep.",index,Headline Consumer Price Index,4.73,4.87,4.88,5.12,5.48,5.49,5.61,5.67,5.98,6.22,6.39,6.27,6.27,6.34,6.43,6.61,7.40,7.86,8.21,8.43,9.01,9.74,10.38,10.81,11.03,11.40,11.83,11.81,12.19,12.53,12.94,13.06,13.78,14.20,14.83,16.74,15.90,17.07,17.55,18.17,20.17,21.64,22.60,23.99,25.23,26.46,27.72,27.87,28.20,28.67,29.04,29.08,29.63,29.74,29.78,29.78,30.21,30.38,30.48,30.57,30.78,31.06,31.31,31.47,31.89,32.07,32.16,31.92,32.15,32.85,33.28,33.67,34.56,35.22,35.64,35.96,36.49,37.19,37.66,38.10,39.28,40.45,41.04,41.49,43.11,44.03,44.87,45.39,46.19,47.11,47.57,47.54,48.33,49.32,49.68,50.14,51.48,52.20,53.12,53.05,53.93,54.72,55.19,55.41,56.45,57.38,57.99,58.22,59.10,59.70,60.29,61.16,64.38,64.58,64.53,64.82,64.84,64.96,64.95,65.66,66.08,66.00,66.88,67.33,68.52,69.32,69.72,69.55,70.25,71.19,71.48,71.85,73.12,73.54,73.74,74.38,75.49,76.05,76.93,76.89,77.95,78.31,78.73,78.78,79.57,80.07,80.72,80.46,81.16,82.03,82.57,83.18,84.25,86.00,87.15,86.92,87.54,88.38,88.88,89.01,90.16,90.73,91.43,91.89,93.62,94.35,95.38,95.53,96.44,96.64,96.91,97.17,97.94,97.81,98.24,98.21,99.04,99.38,99.59,99.17,99.73,99.94,100.24,100.08,100.59,100.78,100.97,101.54,102.80,102.72,103.21,103.00,103.91,104.25,104.81,104.84,104.47,104.93,104.86,105.15,105.48,104.94,105.61,105.63,106.98,107.55,108.29,109.37
KWT,443,Kuwait,index,Headline Consumer Price Index,,,,,,,,,,18.75,19.52,20.60,21.02,21.26,22.52,22.90,23.83,24.53,25.03,25.70,25.91,26.63,27.05,27.82,27.83,27.85,28.23,29.11,30.46,30.52,31.18,32.04,33.36,33.24,33.90,34.49,35.74,35.90,36.29,36.58,37.61,38.36,38.79,39.77,40.53,41.42,41.57,42.40,43.18,44.60,45.18,45.86,46.60,46.71,46.91,47.05,47.15,47.37,47.44,47.51,48.01,48.07,48.00,48.20,48.54,48.51,48.61,48.46,48.79,48.94,49.05,48.62,49.10,49.71,49.60,49.85,50.66,51.52,51.17,51.53,51.89,52.46,,61.64,61.90,62.46,61.15,60.86,61.47,61.81,60.38,60.43,60.83,60.98,61.15,62.08,62.22,62.23,62.74,64.01,64.24,64.11,64.67,64.98,66.19,66.90,66.96,67.09,67.23,67.36,66.95,67.43,67.01,66.71,67.07,68.49,68.47,68.65,69.44,70.82,70.18,70.60,70.74,70.88,70.90,71.53,71.66,73.00,72.97,72.63,72.21,72.60,72.72,72.91,73.07,73.02,72.98,73.45,73.73,74.88,75.42,76.68,76.82,78.26,78.27,78.30,79.54,80.53,81.71,82.23,83.78,86.30,89.85,91.50,93.14,94.86,95.36,95.95,96.06,96.65,98.25,99.23,100.60,101.92,103.13,104.27,105.31,106.65,107.60,107.66,108.37,109.38,110.18,110.81,111.36,112.27,113.39,113.94,114.54,115.69,116.81,117.84,118.58,119.30,120.48,121.25,122.43,123.49,124.02,124.25,124.62,125.35,124.95,124.91,125.43,125.65,125.72,125.98,127.13,127.57,127.94,128.31,129.72,131.08,131.86,132.45,134.11,136.33
LAO,544,Lao PDR,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.63,1.64,1.85,1.91,2.48,3.19,3.27,3.28,3.62,3.88,3.88,3.81,4.18,4.35,4.31,,,,,,,5.14,5.00,4.90,5.12,5.41,5.32,5.34,6.06,6.70,6.73,6.77,6.99,7.12,7.18,7.89,8.56,9.58,9.76,11.21,15.15,19.51,22.47,28.75,37.07,45.38,44.94,45.76,47.83,49.52,49.47,49.96,51.40,53.02,53.24,53.55,55.37,59.82,60.95,62.27,65.10,68.66,69.24,70.04,73.12,75.21,74.66,75.07,77.46,80.11,81.38,81.13,83.45,85.24,84.76,85.22,86.53,88.66,89.77,91.12,94.97,96.76,94.04,92.56,93.97,95.21,95.69,96.82,98.53,102.49,102.17,103.41,107.88,109.23,109.75,109.65,112.09,112.85,113.99,116.06,118.60,120.80,121.72,122.62,124.22,124.97,125.06,124.53,125.67,126.50,126.51,125.89,127.25,128.89,129.22,128.28,128.52,129.08,129.60,130.24,131.10,132.55,132.09,132.30,134.26,137.09,139.81,140.82,141.74,144.27,144.37,143.86,146.83,150.36,151.60
LBN,446,Lebanon,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.50,96.95,97.39,91.66,94.71,97.43,96.34,94.87,95.18,96.38,98.25,98.28,99.31,99.67,102.74,103.76,104.89,104.99,106.25,107.30,107.87,114.96,117.39,117.81,116.67,116.47,118.14,119.61,119.89,119.50,118.79,115.58,115.75,114.27,114.28,112.01,113.52,114.17,116.58,117.35,118.06,118.95,121.64,123.64,125.98,127.11,128.19,127.93,129.83,128.70,133.64,144.54,213.19,284.64,319.10,366.75,454.14,670.03,958.52
LBR,668,Liberia,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.44,37.49,40.43,36.73,39.54,43.79,44.05,44.78,46.19,47.71,48.68,49.85,51.27,53.59,52.01,51.71,52.09,59.46,59.63,60.09,60.40,62.33,63.77,62.85,64.36,67.79,70.17,70.43,72.08,75.75,77.12,81.13,84.81,92.85,88.26,86.61,91.33,99.09,95.80,97.44,98.00,103.28,101.28,103.52,105.76,112.58,112.08,113.14,113.32,117.65,119.49,121.38,121.70,126.57,129.08,131.28,134.30,141.11,141.23,141.58,144.37,152.04,152.37,151.56,155.48,165.58,169.89,171.15,173.90,185.38,191.88,201.27,212.89,233.92,244.45,244.89,,,,,,,,,,,
LBY,672,Libya,index,Headline Consumer Price Index,15.45,15.10,14.88,14.98,14.93,14.58,14.57,14.45,14.60,14.45,14.65,14.68,15.31,15.15,16.09,16.50,16.77,16.98,16.90,17.09,17.48,18.90,18.68,18.86,19.10,19.43,19.44,19.99,20.75,20.26,20.76,21.10,25.78,26.20,26.91,28.33,29.53,23.35,24.43,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.75,98.85,97.22,92.90,91.31,87.54,88.63,83.37,80.86,79.81,81.03,80.73,79.27,77.61,80.35,80.70,78.29,77.01,74.96,78.80,79.01,80.16,81.24,80.60,80.42,80.34,82.52,82.92,84.56,87.20,89.43,92.70,93.98,95.75,97.33,98.08,96.34,96.28,98.41,99.08,99.57,99.89,101.46,102.09,110.18,121.57,128.23,122.03,120.68,123.52,123.85,124.64,125.08,126.90,126.23,125.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,362,St. Lucia,index,Headline Consumer Price Index,10.18,10.31,10.58,10.76,10.89,11.22,11.54,11.69,11.82,11.97,12.46,12.67,12.94,13.31,13.88,15.35,17.18,18.22,19.27,19.81,20.74,21.71,22.47,22.77,23.05,23.57,24.55,24.99,25.50,25.93,26.23,27.03,28.28,28.65,29.40,29.75,30.29,30.84,32.18,33.66,35.38,36.89,38.47,40.97,42.31,43.32,43.98,45.04,45.67,45.75,45.58,45.72,46.15,46.37,46.47,46.41,46.59,47.14,47.95,47.64,47.72,47.05,47.79,47.75,48.09,48.34,48.56,49.49,51.05,52.59,52.66,51.84,52.10,52.21,52.76,52.79,54.02,54.39,55.20,55.43,56.22,57.13,56.94,58.09,59.90,60.02,60.97,61.54,63.15,63.77,63.95,64.02,64.83,63.85,64.20,64.17,64.47,65.00,66.46,68.36,69.48,69.55,70.21,69.93,71.02,71.31,70.05,69.37,69.69,70.13,70.92,70.98,72.01,72.40,73.07,73.27,72.74,74.50,75.62,78.08,77.67,78.22,77.84,78.37,81.02,82.40,82.62,82.63,81.23,82.42,82.09,82.09,82.84,83.15,82.63,82.60,82.51,83.85,84.83,84.87,85.43,87.27,87.70,88.75,89.16,89.87,89.37,89.12,89.70,90.46,92.16,95.30,94.70,96.41,98.04,98.86,97.32,96.78,97.03,96.28,99.53,100.01,100.41,100.04,101.01,102.42,103.39,104.25,105.35,105.74,106.32,110.84,109.40,109.03,107.72,108.40,111.51,112.05,113.27,113.01,112.35,111.99,111.37,109.71,108.77,107.70,108.13,107.04,107.76,108.45,107.11,108.83,109.31,109.91,110.46,110.84,111.66,111.12,110.12,110.03,108.36,107.85,109.33,109.62,109.36,110.47,111.86,113.96
LKA,524,Sri Lanka,index,Headline Consumer Price Index,1.97,1.99,1.98,2.00,2.00,2.02,2.03,2.10,2.13,2.16,2.19,2.20,2.27,2.32,2.41,2.51,2.56,2.62,2.71,2.78,2.82,2.85,2.86,2.85,2.87,2.89,2.88,2.89,2.91,2.92,2.92,2.92,3.10,3.23,3.34,3.42,3.45,3.49,3.63,3.92,4.22,4.53,4.68,4.85,5.08,5.32,5.45,5.71,5.85,5.95,6.02,6.09,6.29,6.70,6.94,7.31,7.66,7.96,8.06,8.10,8.05,8.10,7.99,8.10,8.49,8.65,8.75,8.93,9.08,9.27,9.42,9.74,10.28,10.51,10.78,11.18,11.28,11.62,12.07,12.73,13.67,14.27,14.70,15.32,15.64,16.23,16.36,16.78,17.33,18.00,18.16,18.92,19.85,19.78,20.37,20.93,22.28,22.33,21.50,21.64,22.47,23.72,23.80,24.49,25.21,27.24,28.26,28.83,29.13,29.31,30.25,31.34,32.69,32.88,32.59,33.11,34.20,34.81,33.85,34.57,34.96,36.31,37.06,37.59,40.32,41.73,41.97,42.57,44.19,45.76,45.92,46.61,48.97,48.61,47.74,48.70,49.60,51.43,52.65,55.03,56.69,57.89,58.65,59.77,61.12,63.28,64.72,67.24,70.09,71.94,75.09,79.84,85.67,91.03,94.08,93.19,92.25,93.12,95.07,96.15,98.94,98.57,99.86,102.63,105.94,106.46,106.79,107.68,110.15,114.40,116.93,117.59,120.13,122.21,124.18,124.26,123.74,126.10,127.94,128.62,131.74,129.66,130.30,133.78,133.14,136.58,136.82,139.74,143.50,146.50,147.22,151.14,148.94,149.50,150.58,151.90,152.18,154.10,155.90,159.94,163.70,163.02,165.62,168.06,170.82,172.62,176.50,182.43
LSO,666,Lesotho,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.90,58.27,58.73,59.46,61.20,61.77,62.77,63.95,64.88,66.03,66.60,67.47,68.30,69.10,69.73,70.15,70.51,71.26,72.12,73.49,74.80,76.02,76.97,77.80,80.71,82.57,84.34,86.01,88.41,91.87,94.01,95.01,96.32,97.29,98.00,98.82,99.73,100.45,101.00,102.17,104.17,105.84,107.96,109.59,110.83,111.66,113.49,114.96,115.93,117.02,119.33,121.21,123.22,123.87,124.04,123.97,126.07,128.19,129.95,132.18,135.90,136.44,137.18,138.92,141.52,142.29,143.07,146.02,146.99,148.83,150.85,153.42,155.41,156.59,158.01,159.67,162.18,165.72,166.90,168.98,172.78,174.57,177.72
LTU,946,Lithuania,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.32,0.38,0.59,1.72,2.53,4.28,8.18,12.90,20.85,23.65,27.93,32.06,35.28,38.11,41.52,46.94,49.57,52.10,56.63,61.70,64.14,64.51,65.41,68.20,69.02,70.12,71.15,72.64,73.52,73.20,73.23,73.97,73.86,73.51,73.39,74.58,74.48,74.17,74.39,74.63,75.52,75.59,75.95,76.55,75.86,74.96,75.16,75.27,75.31,74.27,74.25,74.36,75.68,76.06,76.49,76.71,77.46,77.73,78.74,79.24,80.23,80.77,82.01,82.67,84.11,85.52,88.44,91.46,94.25,95.55,96.70,99.38,99.19,98.21,98.02,99.11,99.85,100.01,101.03,102.34,104.60,104.52,105.06,105.99,107.47,107.84,108.10,108.24,108.83,108.30,108.53,108.42,108.93,108.44,108.55,106.73,108.19,107.43,108.15,107.78,108.99,108.19,109.44,110.80,112.81,112.91,114.05,114.55,115.77,115.56,116.85,117.01,118.84,118.45,119.23,119.93,119.76,119.66,119.86,120.93,123.64,126.14,130.95
LUX,137,Luxembourg,index,Headline Consumer Price Index,21.71,21.97,22.12,22.28,22.64,22.97,23.13,23.46,23.73,23.98,24.48,24.82,25.13,25.69,25.83,26.25,27.11,27.94,28.48,29.18,30.00,30.86,31.51,32.43,33.28,34.01,34.56,35.17,35.97,36.53,36.77,36.94,37.20,37.59,37.80,38.15,38.65,39.06,39.60,40.28,40.96,41.63,42.06,42.87,43.91,44.88,45.76,46.49,47.75,48.72,50.13,51.39,52.40,52.89,54.31,55.55,56.47,57.08,57.40,58.04,58.62,59.55,59.82,60.38,60.12,59.75,59.55,59.66,59.79,59.58,59.66,59.91,60.18,60.32,60.76,61.11,61.78,62.39,62.89,63.48,64.01,64.20,64.61,65.87,66.10,66.21,66.91,67.54,68.02,68.58,69.01,69.56,70.52,71.00,71.50,72.03,72.29,72.51,73.02,73.48,73.95,74.09,74.22,74.48,74.69,74.99,75.13,75.45,75.72,75.80,76.21,76.63,76.69,76.69,76.93,76.97,76.62,77.64,77.62,78.54,78.84,79.85,80.21,81.31,81.11,82.25,82.42,82.97,82.91,83.82,84.03,84.80,84.96,85.47,85.63,86.37,86.64,87.48,87.54,88.40,88.55,89.53,89.92,90.77,91.16,92.29,92.35,92.54,93.10,94.15,94.14,95.46,96.18,97.84,98.18,97.48,96.81,97.74,98.04,98.52,98.72,99.90,100.35,101.04,102.16,103.51,103.53,104.44,105.10,106.15,106.28,107.13,107.33,108.07,108.09,108.54,108.48,109.03,108.77,108.45,108.48,109.61,109.38,109.33,108.75,109.63,109.56,110.13,110.63,111.50,111.62,111.89,111.84,112.93,113.52,114.18,114.12,115.21,115.31,115.72,115.81,115.80,116.16,116.35,117.27,118.43,119.04,121.11
LVA,941,Latvia,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.14,0.13,0.81,1.03,1.12,1.56,5.02,8.51,13.41,20.60,23.24,24.04,24.48,27.58,31.27,33.11,34.50,36.16,39.41,41.87,42.76,44.73,47.91,49.34,50.07,51.16,52.68,53.51,54.14,54.92,55.92,56.60,56.26,56.47,57.34,57.60,57.42,58.22,59.22,59.37,58.85,59.26,59.88,60.76,60.78,61.16,61.86,61.96,61.36,62.10,63.04,63.75,63.50,64.28,65.77,67.44,68.17,68.94,70.14,71.84,72.58,73.99,75.04,76.39,77.35,78.64,80.78,82.97,85.33,89.38,94.03,97.65,98.77,100.13,102.69,102.28,100.35,99.06,98.84,100.09,100.21,100.86,102.76,104.86,104.76,105.10,106.28,107.27,106.59,106.77,106.68,107.15,106.49,106.46,107.10,107.87,107.38,107.08,107.09,108.71,107.24,107.14,106.61,107.95,107.48,108.74,110.01,111.29,110.58,111.53,112.20,113.91,113.77,114.76,115.46,117.64,117.03,117.30,117.70,117.14,117.03,116.58,117.55,119.87,121.47,124.91
MAC,546,"Macao SAR, China",index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.04,47.32,48.35,49.20,50.52,51.70,52.36,53.07,54.24,55.27,56.60,58.08,59.31,60.90,62.19,63.25,64.53,65.89,66.59,67.59,69.37,70.00,70.82,72.14,73.16,73.98,75.90,76.95,79.12,80.68,82.60,83.26,83.75,84.84,85.92,86.86,87.46,87.73,89.12,88.97,85.33,84.80,84.29,83.76,82.92,82.08,81.24,81.11,80.97,80.58,80.31,80.24,79.63,79.34,78.88,77.85,77.38,76.82,76.71,76.45,76.14,75.86,75.19,75.38,75.71,75.91,76.66,77.27,78.15,78.79,80.48,81.56,82.43,83.61,84.23,85.14,86.20,87.69,89.37,90.82,94.04,95.50,97.41,97.62,97.14,97.21,97.26,97.46,98.61,99.80,100.29,101.29,103.57,105.03,106.52,108.10,110.07,111.93,112.93,114.13,116.00,117.68,119.26,120.86,123.10,124.93,126.34,128.06,129.32,130.91,132.08,133.04,134.06,134.37,134.43,134.95,135.33,135.63,136.12,137.32,138.72,139.68,140.73,141.63,142.73,143.44,144.39,145.47,,,,,,,,
MAR,686,Morocco,index,Headline Consumer Price Index,12.56,12.31,12.32,12.59,12.89,12.90,12.97,13.08,13.63,13.39,13.28,13.49,13.67,13.57,14.05,14.71,15.96,16.22,16.50,17.14,17.48,17.60,17.81,18.15,18.65,19.06,19.33,20.03,21.07,21.41,21.94,22.37,23.14,23.49,23.92,24.67,25.36,25.40,25.71,26.67,27.49,27.62,28.32,29.42,30.29,31.13,32.36,33.17,34.75,34.80,35.22,35.55,36.12,36.10,37.28,39.53,40.66,41.08,42.54,43.29,43.76,44.52,45.13,47.11,48.54,48.90,49.26,49.60,49.87,50.29,50.49,50.95,51.40,51.41,51.54,52.01,52.15,52.52,53.66,54.76,56.06,56.28,56.81,58.40,59.06,61.42,62.25,62.99,63.99,65.19,64.68,65.97,66.82,68.04,69.02,69.41,70.81,71.84,71.69,73.01,75.56,76.71,76.37,76.30,78.41,79.03,77.90,78.71,78.76,79.01,79.12,80.41,81.12,81.65,81.33,81.94,81.42,81.78,82.38,82.70,82.91,83.34,83.32,84.93,83.76,83.94,84.08,84.79,86.45,87.22,85.66,86.65,86.44,86.76,87.77,89.06,88.21,88.62,89.01,89.41,89.32,89.31,89.31,90.80,91.20,92.60,92.60,94.11,93.55,93.98,94.84,95.83,96.13,98.04,98.72,99.36,99.18,98.72,99.30,98.87,99.30,99.92,99.76,101.02,100.87,100.04,101.36,101.36,101.35,101.42,102.64,103.40,103.74,103.92,104.44,104.41,104.19,103.97,104.59,105.60,105.76,105.94,106.56,106.62,106.80,107.97,108.52,108.52,108.15,108.31,108.74,109.88,110.56,111.28,110.66,110.91,110.21,111.41,111.01,111.63,111.66,111.53,112.04,112.18,111.82,113.27,113.56,115.02
MDA,921,"Moldova, Rep.",index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.06,0.09,0.11,0.20,0.47,0.80,1.79,4.67,9.23,11.24,11.89,13.00,14.04,14.34,14.55,15.98,17.52,18.09,18.23,18.91,19.71,20.30,20.38,20.93,21.54,21.65,21.14,23.25,26.74,28.96,31.81,34.43,37.43,39.14,41.15,42.40,43.38,44.23,43.39,44.75,46.02,46.95,45.37,46.73,49.13,50.80,52.31,54.57,56.29,57.41,58.10,60.91,63.65,65.20,64.50,67.19,70.53,72.90,73.66,76.74,78.88,80.63,83.40,87.26,90.62,93.82,93.33,94.61,93.45,92.91,91.74,94.05,98.92,100.33,99.09,101.65,105.05,107.58,107.83,110.29,111.47,111.91,112.44,114.51,116.31,117.69,116.89,120.14,122.59,123.77,122.80,125.85,130.08,133.66,136.45,142.72,144.40,144.18,142.57,146.29,150.57,154.43,153.12,157.25,158.43,159.40,157.45,158.83,162.32,165.84,166.44,170.18,172.70,173.32,171.99,171.81,174.04,178.57,180.47,191.97
MDG,674,Madagascar,index,Headline Consumer Price Index,0.69,0.68,0.67,0.69,0.70,0.71,0.71,0.74,0.76,0.76,0.74,0.77,0.79,0.79,0.79,0.84,0.91,0.99,0.99,1.03,1.06,1.06,1.06,1.07,1.09,1.11,1.12,1.14,1.15,1.14,1.13,1.18,1.19,1.20,1.21,1.29,1.33,1.35,1.43,1.47,1.54,1.57,1.67,1.82,1.95,2.16,2.19,2.32,2.54,2.72,2.98,3.12,3.29,3.39,3.41,3.47,3.64,3.62,3.73,3.90,4.03,4.01,4.11,4.32,4.67,4.53,4.76,4.89,4.98,5.02,5.38,6.29,6.73,6.82,6.86,7.08,7.25,7.25,7.57,7.91,8.22,8.24,8.38,8.67,8.87,8.88,9.07,9.56,10.22,9.98,10.50,10.97,11.35,11.14,11.29,12.05,14.06,14.13,16.21,19.29,20.89,22.53,24.87,26.65,28.01,28.54,28.15,29.00,29.78,29.23,29.28,30.51,31.27,31.32,31.29,32.30,33.26,33.70,34.08,35.39,37.07,37.28,37.55,39.10,41.11,40.12,40.29,41.43,44.09,50.33,47.90,47.51,47.74,46.61,45.74,46.51,47.96,51.17,54.93,58.58,61.71,60.59,63.37,66.02,67.53,68.00,70.13,73.12,76.04,76.12,76.16,79.15,82.07,82.20,84.44,87.34,90.33,90.33,91.13,94.36,97.57,98.66,100.25,103.52,108.96,108.65,109.16,111.16,113.99,115.45,115.82,117.69,120.38,121.48,122.88,125.19,127.67,129.05,130.43,132.57,136.48,138.85,140.33,142.54,145.88,146.93,148.60,150.53,155.83,159.76,161.41,165.79,170.86,173.25,175.61,178.33,181.87,183.54,185.20,186.71,189.12,191.34,192.79,195.05,198.67,202.37,204.94,
MDV,556,Maldives,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25,74.99,73.46,68.99,68.82,75.14,71.13,69.25,68.95,72.75,71.40,73.15,75.27,74.47,74.28,74.18,73.49,73.86,74.04,73.06,71.97,72.81,71.93,72.77,72.34,72.92,73.30,71.04,74.21,75.03,75.54,76.50,77.96,78.90,81.35,83.54,86.21,90.04,92.94,91.30,92.72,93.58,94.55,95.97,96.94,99.11,102.04,101.92,103.21,110.66,113.32,117.89,121.20,121.62,124.97,125.76,126.42,126.87,128.68,130.35,130.15,130.60,131.33,131.11,130.78,132.04,132.74,132.61,132.02,131.55,132.20,135.05,136.52,137.02,136.02,136.21,137.55,134.93,136.62,135.96,135.83,136.73,136.57,137.13,136.80,131.26,135.12,135.59,135.88,134.33,135.77,135.72
