Country Code,IMF Country Code,Country,Indicator Type,Series Name,19701,19702,19703,19704,19711,19712,19713,19714,19721,19722,19723,19724,19731,19732,19733,19734,19741,19742,19743,19744,19751,19752,19753,19754,19761,19762,19763,19764,19771,19772,19773,19774,19781,19782,19783,19784,19791,19792,19793,19794,19801,19802,19803,19804,19811,19812,19813,19814,19821,19822,19823,19824,19831,19832,19833,19834,19841,19842,19843,19844,19851,19852,19853,19854,19861,19862,19863,19864,19871,19872,19873,19874,19881,19882,19883,19884,19891,19892,19893,19894,19901,19902,19903,19904,19911,19912,19913,19914,19921,19922,19923,19924,19931,19932,19933,19934,19941,19942,19943,19944,19951,19952,19953,19954,19961,19962,19963,19964,19971,19972,19973,19974,19981,19982,19983,19984,19991,19992,19993,19994,20001,20002,20003,20004,20011,20012,20013,20014,20021,20022,20023,20024,20031,20032,20033,20034,20041,20042,20043,20044,20051,20052,20053,20054,20061,20062,20063,20064,20071,20072,20073,20074,20081,20082,20083,20084,20091,20092,20093,20094,20101,20102,20103,20104,20111,20112,20113,20114,20121,20122,20123,20124,20131,20132,20133,20134,20141,20142,20143,20144,20151,20152,20153,20154,20161,20162,20163,20164,20171,20172,20173,20174,20181,20182,20183,20184,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214
FIN,172,Finland,index,Energy Price Index,7.47,7.62,7.66,8.25,8.89,8.99,9.09,9.25,9.43,9.52,9.36,9.43,9.74,10.21,10.46,11.20,14.23,14.72,15.53,16.39,16.97,17.21,17.40,17.67,17.92,18.65,19.04,19.69,19.93,20.48,20.96,21.55,21.95,21.94,22.11,22.20,22.35,22.94,24.21,25.32,26.86,29.01,29.90,31.18,32.64,34.58,35.27,35.86,37.71,36.98,37.07,37.75,38.87,38.59,38.69,38.74,38.40,38.50,38.50,38.50,39.28,39.68,39.26,38.88,37.92,36.16,36.33,36.92,38.27,38.32,38.33,38.14,38.03,37.71,37.73,37.61,38.63,38.82,39.36,40.61,41.77,42.11,43.36,45.27,44.39,43.44,44.16,45.37,44.95,45.94,45.90,46.90,50.81,50.80,51.18,51.35,50.48,50.39,49.90,49.11,50.92,50.18,50.09,49.97,54.37,55.48,55.49,56.40,56.04,56.24,57.13,56.21,56.67,55.94,55.69,54.42,54.16,57.32,59.29,60.34,62.54,64.93,66.74,65.91,63.19,66.44,64.68,61.21,60.90,64.40,64.26,63.64,68.20,65.92,66.57,64.71,66.26,68.85,70.03,70.31,68.78,72.42,77.02,75.94,75.77,79.91,80.54,75.19,75.39,79.67,80.29,81.57,88.03,93.32,95.29,82.99,78.53,82.57,84.39,84.32,87.56,91.45,92.09,93.82,102.61,105.32,105.29,104.92,109.00,108.70,109.33,108.21,109.21,107.72,108.97,107.05,107.94,106.93,107.39,103.19,99.01,103.08,100.97,96.92,94.00,96.60,96.00,98.52,102.84,101.64,100.88,101.66,102.42,105.47,107.94,109.59,106.95,111.19,109.69,110.30,108.49,100.53,104.03,103.64,109.29,111.88,114.19,121.41
FJI,819,Fiji,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.24,79.24,79.24,79.24,79.30,77.10,78.43,78.83,79.17,78.17,76.10,89.30,96.70,97.47,98.10,97.80,97.90,100.20,99.30,99.10,100.20,100.00,99.30,99.87,100.00,100.93,99.87,99.23,97.90,94.80,95.20,94.30,92.40,89.60,90.60,90.30,91.80,93.60,92.40,92.30,94.50,93.70,94.50,95.03,94.90,94.00,94.60,93.50,94.20,93.30,92.40,91.33,93.83,95.70,96.03,96.78
FRA,132,France,index,Energy Price Index,9.84,9.85,10.01,10.14,10.26,10.59,10.81,10.90,10.86,10.86,10.98,11.04,11.06,11.12,11.37,11.97,14.60,15.50,16.14,16.32,16.90,16.78,16.76,17.06,17.82,18.51,18.74,19.63,20.23,20.89,21.10,21.23,21.38,22.00,23.61,23.67,24.31,25.30,27.36,28.17,31.53,32.78,33.47,34.68,36.60,37.83,41.43,42.08,43.38,44.64,46.18,48.33,48.28,49.59,50.55,51.19,52.19,52.82,54.39,56.19,58.04,59.65,58.39,57.25,53.38,51.79,49.73,48.92,49.48,49.18,49.59,49.18,48.23,48.75,49.50,49.00,49.92,52.08,51.16,51.73,52.14,51.74,54.07,56.45,54.88,54.20,54.93,55.15,54.30,54.29,54.07,54.03,54.32,54.65,55.95,56.17,56.13,56.21,56.20,56.07,56.89,57.07,57.39,57.87,59.13,59.95,59.87,61.52,62.00,61.00,61.02,61.55,60.94,59.80,58.81,58.59,57.98,58.91,60.30,62.40,65.52,66.53,68.82,69.36,65.90,67.98,66.78,64.90,63.83,65.25,65.19,66.21,68.69,65.75,65.94,66.07,66.94,69.20,70.48,73.06,72.78,75.60,79.96,80.23,80.37,83.66,83.99,80.16,79.87,82.74,83.43,87.07,90.20,96.14,97.38,87.77,80.40,80.13,81.70,83.11,86.19,89.65,89.40,92.23,98.93,100.85,100.39,102.37,106.27,105.46,105.77,105.71,108.14,105.73,106.46,105.98,106.51,105.54,104.81,103.16,100.75,102.39,99.43,97.43,94.93,97.31,97.31,99.37,104.47,102.49,101.00,104.26,109.78,112.02,114.23,115.52,113.44,115.80,114.69,115.49,113.88,104.75,106.18,106.93,113.03,115.84,120.53,129.04
GAB,646,Gabon,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.49,85.25,85.06,85.04,84.41,85.38,85.89,85.89,85.86,85.79,85.82,85.83,85.90,83.28,86.80,94.93,94.19,94.97,94.17,91.57,87.97,84.37,82.16,82.17,82.08,83.60,83.87,92.15,92.65,93.84,94.38,94.58,94.76,97.42,99.07,99.60,100.10,100.10,100.77,100.35,100.33,100.23,100.32,99.90,100.83,,,
GBR,112,United Kingdom,index,Energy Price Index,4.92,4.87,4.89,5.07,5.23,5.34,5.43,5.54,5.57,5.68,5.71,5.83,5.83,5.84,5.84,6.07,6.76,7.37,7.69,8.00,9.20,9.85,10.30,10.65,11.02,11.50,11.86,12.32,12.56,13.33,13.37,13.33,13.33,13.49,13.67,13.81,14.07,14.81,17.05,17.60,18.19,19.81,20.78,21.37,22.29,23.76,25.11,25.52,25.30,26.51,27.59,28.28,28.40,28.75,29.11,29.26,29.30,29.63,29.81,30.30,30.66,31.76,31.53,31.15,30.65,29.12,28.96,29.37,29.66,29.57,29.47,29.22,28.96,29.64,30.18,30.14,30.37,31.95,32.00,32.11,32.33,33.93,35.66,36.78,35.32,37.54,38.32,38.22,37.48,38.51,38.29,38.86,38.80,39.77,39.50,39.58,39.77,41.44,41.83,41.67,42.41,42.83,42.76,42.60,43.31,43.28,43.65,44.88,44.98,44.65,45.72,45.32,44.68,45.75,45.58,45.32,45.18,47.25,48.05,48.79,49.52,50.69,51.23,51.09,49.36,50.02,49.86,48.02,47.95,49.32,49.12,49.29,50.32,50.02,50.02,50.39,51.13,53.03,53.63,55.60,56.10,58.20,60.70,62.20,63.10,68.50,70.50,69.80,70.80,72.10,71.00,73.00,77.90,83.90,88.50,86.10,82.40,83.20,85.10,86.40,88.10,89.70,88.50,90.40,96.00,98.50,100.20,104.60,105.10,104.70,103.90,105.70,108.60,108.00,108.60,108.10,109.70,109.10,108.90,105.90,100.40,101.90,100.30,97.40,94.50,96.90,98.30,100.40,102.60,102.50,103.10,105.40,106.30,109.00,112.60,114.20,107.80,115.70,115.60,112.10,111.10,103.30,105.30,102.00,105.10,112.80,115.40,126.70
GEO,915,Georgia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.49,62.00,62.80,65.46,67.25,71.91,80.85,80.65,86.67,94.00,97.27,99.81,101.09,104.40,104.04,104.27,102.46,99.55,97.77,98.65,99.28,99.72,100.09,100.92,101.81,101.78,102.50,104.25,104.57,103.15,103.25,102.52,96.99,103.90,103.34,105.45,106.54,106.48,106.75,106.99,108.07,107.86,111.21,116.15,115.30,113.99,113.92,115.54,116.53,115.19,116.41,118.06,121.43,120.75,121.42,122.42,123.50,122.88,123.52,125.80,127.52,127.51,126.59,117.84,113.06,137.78,141.17,142.15
GHA,652,Ghana,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.87,109.13,110.45,111.81,113.16,116.62,128.00,134.67,136.27,,,,
GIN,656,Guinea,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.83,162.87,184.03,199.17,222.50,231.13,233.97,240.70,259.80,273.37,270.97,277.00,280.53,290.87,296.93,308.50,312.47,316.93,324.37,335.33,342.40,351.17,357.57,366.20,382.13,377.80,401.23,436.60,445.80,452.37,466.30,474.37,487.47,484.55,485.45,482.27,518.80,530.77,539.57,547.13,555.87,564.53,570.10,574.33,578.37,581.00,592.57,600.00,612.40,626.40,636.53,633.43,648.25,674.57,695.14,705.87,711.61,714.29,727.96,739.19,765.44,767.26,767.61,764.40
GMB,648,"Gambia, The",index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06,46.07,46.17,47.00,50.70,50.70,51.06,51.41,51.54,51.56,52.25,52.49,52.56,52.61,53.28,54.86,55.41,55.75,56.12,56.35,56.63,57.01,57.22,57.46,57.88,58.64,59.33,59.89,60.64,61.22,61.76,67.36,69.32,70.54,71.78,73.14,74.29,74.68,75.87,76.70,77.71,78.12,78.95,80.18,80.92,81.57,82.02,82.61,83.35,84.48,85.81,86.83,87.84,89.29,90.86,92.07,93.29,94.70,95.91,97.26,98.81,100.16,96.59,100.35,101.96,103.84,104.34,104.90,107.30
GNB,654,Guinea-Bissau,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.57,99.73,99.50,100.23,101.90,102.87,102.63,102.63,103.53,104.23,104.50,103.50,105.57,112.77,109.80,111.47,109.37,113.23,108.30,113.33,111.67,112.97,125.73,120.50,122.43,128.63,135.13,,,,,,,,,,,,,
GNQ,642,Equatorial Guinea,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.98,106.13,106.83,106.85,105.88,107.21,109.85,109.85,111.80,111.80,111.80,113.95,114.01,114.01,119.15,119.76,121.10,123.92,120.16,120.81,125.58,125.47,125.50,125.50,148.39,150.63,151.37,151.26,149.33,150.02,149.66,150.06,147.99,149.28,149.80,150.11,149.32,150.37,148.39,153.63,154.70,153.78,153.56,158.98,150.54,,,
GRC,174,Greece,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.21,16.17,16.18,16.66,18.10,20.58,23.96,25.87,25.88,27.32,28.73,29.03,29.73,30.33,34.64,36.74,36.76,37.02,36.99,37.10,36.40,38.69,40.27,37.82,37.38,40.45,42.39,39.64,40.84,44.10,45.32,42.71,41.61,41.50,41.89,41.76,40.55,41.25,41.36,38.14,36.50,38.80,39.66,40.62,42.94,44.77,45.42,49.18,44.87,46.77,45.33,42.73,42.84,45.43,45.56,45.33,48.22,45.10,46.16,46.30,46.55,49.25,49.62,51.73,51.99,56.28,58.29,58.60,59.62,63.06,64.03,58.75,58.17,62.92,62.94,66.59,69.85,74.42,75.72,63.76,58.18,61.66,65.05,66.64,72.90,82.48,83.54,85.02,91.42,95.04,95.15,95.84,103.50,104.56,105.82,112.07,114.70,112.32,114.23,112.62,112.73,114.02,114.32,104.71,99.57,103.36,101.85,95.23,94.34,99.71,100.17,103.67,107.01,105.79,104.58,105.85,106.62,108.97,110.44,110.82,107.32,109.33,108.91,109.19,107.05,96.22,97.17,98.45,103.46,106.70,109.53,128.28
GTM,258,Guatemala,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83,60.90,61.07,61.49,62.00,62.94,63.21,64.96,66.60,67.14,66.49,67.01,69.93,71.75,73.15,74.56,76.02,76.16,76.68,79.71,81.35,81.48,82.78,83.83,84.62,84.84,85.78,88.63,92.17,95.37,97.56,95.08,92.55,91.45,92.53,95.17,97.82,99.11,99.57,99.72,102.44,104.49,104.79,105.59,105.67,104.53,104.40,103.97,107.11,109.02,109.92,110.24,111.01,111.35,111.59,110.80,107.15,103.84,102.59,103.24,104.80,106.57,107.84,107.78,109.14,108.85,108.71,109.43,110.72,111.41,111.73,112.62,112.56,113.34,113.41,113.43,114.02,112.27,111.42,111.43,116.79,118.18,118.89,116.94
HND,268,Honduras,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.70,161.17,165.57,168.50,171.17,173.93,178.03,181.60,184.30,186.80,188.87,190.87,193.57,197.17,200.07,204.33,209.10,214.63,221.07,223.77,225.17,227.77,235.33,239.80,245.20,248.53,256.03,261.73,266.47,272.90,277.00,279.63,282.70,287.77,288.53,294.00,297.80,301.00,304.90,310.17,314.47,317.60,319.97,321.47,322.00,326.17,327.37,326.33,325.50,329.23,335.53,338.93,343.60,349.77,353.33,356.07,359.40,363.03,367.20,374.53,380.27,390.77,394.03,395.07,396.37,389.47,387.87,388.88,399.50,402.87,405.83,405.95
HRV,960,Croatia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.00,47.77,48.60,48.87,49.53,49.73,49.93,50.00,51.23,51.67,52.00,53.93,54.27,54.37,54.63,54.57,54.87,55.47,56.17,57.47,58.27,57.77,57.83,58.07,58.57,59.80,61.03,61.50,61.93,62.23,62.93,64.50,67.10,67.73,68.07,68.23,69.73,69.33,68.90,70.13,73.03,72.93,75.40,75.57,78.20,77.10,77.57,78.77,81.97,82.60,82.83,83.20,83.87,84.53,85.57,85.90,87.10,94.17,96.80,97.47,98.50,98.33,98.63,98.07,99.20,100.13,100.27,100.73,100.43,99.73,99.80,100.03,98.87,96.80,97.03,97.23,94.30,93.87,94.73,96.37,96.70,97.00,97.40,98.50,99.17,100.83,100.93,100.57,100.23,99.13,99.20,98.93,99.70,100.67,101.27,102.10
HTI,263,Haiti,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66,15.96,16.05,16.08,16.32,16.54,16.74,16.99,17.15,17.24,17.61,17.67,17.96,18.78,18.94,19.59,20.27,20.86,21.02,21.07,21.65,22.09,22.52,22.85,24.27,25.67,26.30,29.05,29.58,30.05,30.61,30.99,31.23,31.53,32.13,34.72,36.79,37.04,37.71,39.09,39.85,40.94,42.36,43.53,44.52,46.09,46.90,47.78,45.76,44.78,46.69,49.89,51.71,53.36,54.48,54.85,55.84,57.82,59.39,60.28,60.48,61.19,62.43,63.58,64.19,64.74,65.37,66.31,66.74,67.60,68.67,69.67,71.05,71.76,73.64,75.55,77.65,80.40,82.89,85.32,88.31,90.93,92.73,95.15,98.35,101.68,104.83,108.00,112.47,115.83,122.60,127.60,132.77,139.43,147.23,153.24,151.73,155.00,162.40,186.38
HUN,944,Hungary,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,5.18,6.00,6.91,8.59,9.64,10.49,10.90,11.45,11.80,12.45,12.95,13.81,13.96,14.34,14.84,15.09,15.26,16.20,16.85,18.93,21.06,21.86,23.05,25.33,27.16,27.77,28.77,31.36,32.90,33.77,35.25,37.38,37.64,37.89,38.59,40.34,42.03,43.68,45.11,47.63,49.46,50.98,52.76,52.12,53.25,52.55,51.82,52.11,53.60,54.73,54.65,55.92,55.38,57.48,58.16,60.54,62.39,63.17,63.87,64.44,67.02,68.83,68.07,67.77,69.86,73.51,75.53,78.78,81.56,82.30,83.58,87.94,91.37,93.90,91.17,90.33,92.35,95.90,95.72,99.71,103.93,105.22,105.79,110.10,112.55,112.78,116.56,122.16,124.13,122.99,122.05,119.42,115.99,116.71,112.41,109.86,109.30,109.57,104.10,98.92,102.62,101.26,97.20,93.38,96.59,96.12,98.85,101.56,99.20,98.26,100.63,101.33,104.39,107.23,105.47,101.70,106.96,105.73,106.28,105.33,96.20,103.69,103.18,108.75,111.97,115.34,120.57
IDN,536,Indonesia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.68,102.82,102.84,102.83,102.91,103.06,103.23,103.51
IND,534,India,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.20,55.20,56.10,56.10,57.80,57.80,58.70,58.70,60.50,60.50,61.30,61.30,64.00,64.00,74.50,74.50,85.00,85.00,90.30,90.30,88.47,90.73,92.03,95.07,96.43,99.13,100.67,103.73,106.13,106.53,108.77,110.77,112.43,114.03,115.47,116.77,118.00,119.27,120.80,122.57,124.23,125.70,127.20,128.77,130.40,131.73,134.23,138.33,141.23,142.87,144.50,146.57,148.40,149.73,151.47,153.10,154.40,155.30,156.10,158.03,,,,
IRL,178,Ireland,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,12.54,12.93,13.24,13.62,14.78,15.17,15.02,15.02,15.17,15.02,15.02,15.09,15.17,16.02,18.89,19.82,20.74,24.38,25.54,26.24,28.56,30.34,32.97,35.30,35.37,36.22,37.39,37.94,39.40,40.23,40.96,41.90,42.83,42.62,42.94,44.60,45.74,47.09,46.78,46.05,45.95,43.35,42.21,42.31,42.94,43.14,42.62,42.52,42.21,42.31,42.73,42.83,43.25,44.29,44.39,45.33,44.81,44.29,44.60,48.24,45.64,45.95,46.26,46.78,45.74,45.43,45.43,45.12,45.01,45.64,45.74,45.64,45.53,45.85,46.05,45.95,45.85,46.16,46.16,46.26,46.57,47.93,47.51,49.38,49.19,49.09,49.41,49.73,49.64,49.22,48.87,48.48,47.77,49.16,50.73,52.21,54.01,56.07,57.61,59.48,55.01,56.20,55.43,54.53,55.10,58.00,57.71,58.03,59.28,60.09,58.96,59.77,60.89,64.04,65.65,67.55,66.97,71.11,75.49,77.25,76.45,79.63,80.66,77.70,78.89,82.37,83.52,84.33,85.42,90.34,95.16,87.16,80.50,82.21,83.59,83.56,86.96,91.05,90.76,92.72,98.67,101.24,101.08,103.81,108.12,110.85,111.08,112.59,111.43,110.18,110.79,109.63,109.21,109.56,110.30,106.51,99.15,103.10,101.21,96.54,91.34,94.36,94.10,95.48,98.25,96.96,95.58,99.15,100.40,103.13,106.93,107.28,102.75,107.19,105.71,106.64,106.00,97.38,98.73,99.02,101.95,107.96,114.36,126.15
IRN,429,"Iran, Islamic Rep.",index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47,49.17,51.80,52.67,53.63,56.77,60.57,62.10,64.10,68.30,72.13,74.20,76.60,80.73,84.60,87.37,88.83,92.87,97.60,97.40,97.63,99.47,101.07,101.90,103.23,106.20,109.67,110.20,111.53,121.60,132.20,135.93,140.33,151.13,162.83,166.03,170.03,189.70,205.40,,,,
IRQ,433,Iraq,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.33,110.10,111.27,110.63,114.57,113.17,115.17,113.37,115.37,115.70,118.83,116.97,115.63,114.77,116.57,114.60,114.30,112.93,114.37,113.90,115.97,112.30,114.10,113.60,116.00,114.57,117.13,
ISL,176,Iceland,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.47,30.54,30.66,30.99,33.91,33.94,34.94,34.46,34.21,34.40,34.61,34.59,34.61,34.59,34.50,34.89,34.84,35.92,36.67,37.25,37.53,37.66,37.89,38.26,37.33,36.77,37.07,36.77,35.49,36.68,39.53,40.51,40.95,42.20,43.37,43.77,42.87,44.78,45.30,44.27,42.85,42.73,43.81,44.09,44.38,43.84,44.30,44.40,45.10,47.05,48.83,49.26,48.19,49.43,52.55,51.72,51.50,55.51,57.23,53.71,52.73,54.39,56.29,58.22,61.36,68.49,71.70,68.13,65.87,70.83,77.56,77.40,83.03,84.23,81.95,87.59,94.61,100.19,100.51,98.97,106.17,107.91,106.72,107.96,109.13,105.68,107.85,106.49,105.83,106.84,107.41,103.29,98.75,102.65,101.07,97.54,95.40,97.91,97.69,97.50,100.11,99.12,99.27,99.81,102.40,104.13,106.02,106.31,106.15,108.88,107.84,107.54,108.30,103.51,104.94,110.12,109.73,108.69,112.08,119.80
ISR,436,Israel,index,Energy Price Index,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.07,0.09,0.10,0.11,0.13,0.17,0.20,0.27,0.31,0.35,0.41,0.50,0.84,1.26,1.73,2.53,4.51,6.10,9.02,14.24,13.72,13.29,12.26,11.71,11.71,11.89,12.20,12.44,12.44,12.71,12.84,13.11,13.60,15.43,17.38,17.87,18.48,19.66,20.34,22.65,25.12,24.21,25.21,26.37,27.13,26.92,27.56,28.60,29.12,28.90,29.73,29.88,29.94,30.58,31.65,33.26,33.72,34.54,35.70,36.43,36.83,40.37,42.26,43.38,44.97,46.95,47.62,48.60,49.63,49.02,48.87,49.02,50.88,51.83,52.68,54.63,56.86,57.77,58.81,60.03,59.76,57.74,58.99,58.08,57.56,57.93,62.56,67.96,69.05,72.93,70.76,69.57,69.76,71.22,74.88,76.46,79.21,77.87,81.19,85.09,87.32,84.85,88.66,89.33,82.96,82.47,85.70,87.56,92.87,94.39,98.66,102.38,91.89,85.40,90.64,94.70,95.95,95.76,95.00,94.63,95.79,101.13,103.69,103.29,105.88,108.78,113.02,113.78,113.87,114.36,112.90,116.01,114.15,114.73,115.21,114.76,111.62,101.62,102.87,100.40,95.12,92.13,93.96,93.96,94.76,97.65,96.34,95.61,97.53,98.05,100.21,101.10,99.66,97.59,101.07,99.42,99.15,96.16,87.29,91.43,91.04,92.75,95.60,97.91,99.43
ITA,136,Italy,index,Energy Price Index,5.37,5.44,5.49,5.58,5.19,5.20,5.22,5.23,5.26,5.27,5.30,5.37,5.47,5.64,5.86,6.47,7.62,8.66,9.54,9.68,9.68,9.66,9.70,9.89,9.19,10.55,10.70,12.76,12.66,12.83,12.93,13.06,13.21,13.39,13.53,13.71,14.07,14.48,15.45,16.54,17.85,18.63,19.59,20.27,21.75,22.74,23.56,24.69,25.09,25.32,27.20,28.54,32.37,32.55,33.24,34.27,36.48,36.40,36.37,37.18,38.40,39.43,38.75,39.23,38.21,37.14,36.16,35.76,36.20,36.40,37.23,38.16,38.08,38.26,38.77,39.22,39.51,39.63,39.97,42.27,43.36,43.49,45.16,48.29,51.28,49.47,49.18,50.41,51.06,50.80,50.67,51.04,51.90,53.25,53.52,53.63,55.16,55.12,55.18,55.36,56.42,58.27,58.33,58.26,59.77,60.23,58.53,59.84,60.83,60.71,60.52,60.87,60.70,60.20,59.66,59.16,58.20,59.51,61.09,62.80,64.46,66.27,68.79,70.15,69.23,69.57,68.07,66.91,65.77,66.58,66.82,67.24,69.22,68.74,68.58,68.28,68.58,69.66,70.77,72.14,72.60,75.39,78.08,79.62,80.20,83.09,85.03,82.10,81.48,82.91,83.68,85.63,88.73,93.52,96.20,89.06,84.82,84.49,84.40,83.70,85.02,87.75,88.14,88.86,93.43,96.54,98.26,101.12,108.22,111.47,112.06,113.03,113.03,109.88,110.69,109.53,109.61,108.04,106.78,105.60,100.60,101.34,99.58,98.43,95.28,93.30,94.09,95.73,99.04,99.02,97.71,99.82,102.73,101.42,105.30,108.40,107.33,105.39,102.93,104.23,103.53,93.39,92.77,95.72,100.99,105.26,110.94,123.01
